City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,bam,29.106,58.357,40.06,15,80,3.12,IR,1722412617
292,stanley,54.868,-1.6985,16.510000000000048,76,75,0.51,GB,1722412619
293,qarauyl,48.9451,79.255,30.04000000000002,22,0,4.38,KZ,1722412620
294,aweil,8.7682,27.4002,26.74000000000001,69,96,3.42,SS,1722412621
295,pak phanang,8.3511,100.202,32.01000000000005,59,100,4.84,TH,1722412623
296,saudarkrokur,65.7461,-19.6394,12.770000000000039,74,100,2.91,IS,1722412624
297,cabo san lucas,22.8909,-109.9124,29.860000000000014,55,1,4.66,MX,1722412625
298,howrah,22.5892,88.3103,31.0,84,75,5.14,IN,1722412626
299,pagar alam,-4.0167,103.2667,29.77000000000004,44,97,1.95,ID,1722412628
300,dogubayazit,39.5469,44.0842,25.110000000000014,37,0,2.64,TR,1722412629
301,remire-montjoly,4.9167,-52.2667,24.02000000000004,100,40,0.51,GF,1722412630
302,touros,-5.1989,-35.4608,22.02000000000004,93,66,5.96,BR,1722412461
303,alice springs,-23.7,133.8833,18.75,15,0,4.63,AU,1722412618
304,khandyga,62.6667,135.6,12.430000000000007,76,86,2.77,RU,1722412634
305,el haouaria,37.05,11.0144,29.010000000000048,65,0,5.16,TN,1722412635
306,hithadhoo,-0.6,73.0833,29.120000000000005,76,100,4.23,MV,1722412636
307,midar,34.9403,-3.5331,23.58000000000004,50,45,1.98,MA,1722412637
308,lazaro cardenas,17.9583,-102.2,25.03000000000003,87,100,1.78,MX,1722412639
309,gazojak,41.1875,61.4036,37.400000000000034,10,0,5.6,TM,1722412640
310,mariehamn,60.0973,19.9348,15.920000000000016,82,70,2.06,AX,1722412641
311,humaita,-7.5061,-63.0208,21.340000000000032,58,3,0.77,BR,1722412643
312,berezovo,63.9381,65.0419,22.660000000000025,46,16,3.7,RU,1722412644
313,freetown,8.484,-13.2299,24.340000000000032,91,100,3.4,SL,1722412645
314,pelabuhanratu,-6.9875,106.5514,29.980000000000018,65,66,3.68,ID,1722412646
315,vallenar,-28.5708,-70.7581,12.78000000000003,76,100,0.61,CL,1722412647
316,adrar,20.5022,-10.0711,33.02000000000004,22,4,3.58,MR,1722412649
317,katsuren-haebaru,26.3369,127.8719,32.27000000000004,76,0,4.12,JP,1722412650
318,cidreira,-30.1811,-50.2056,14.010000000000048,78,98,7.01,BR,1722412652
319,uturoa,-16.7333,-151.4333,23.350000000000023,57,0,10.67,PF,1722412653
320,bubaque,11.2833,-15.8333,24.83000000000004,91,100,4.82,GW,1722412368
321,issia,6.4922,-6.5856,22.33000000000004,97,100,1.5,CI,1722412655
322,lerwick,60.1545,-1.1494,13.0,76,3,4.39,GB,1722412656
323,peno,56.9262,32.7426,15.590000000000032,92,100,3.78,RU,1722412658
324,cam pha mines,21.0167,107.3,26.03000000000003,93,100,3.66,VN,1722412659
325,kuta,-8.7233,115.1723,29.970000000000027,79,40,4.12,ID,1722412660
326,santarem,-2.4431,-54.7083,24.07000000000005,94,0,1.03,BR,1722412661
327,kormilovka,55.0026,74.1028,25.200000000000045,56,100,3.78,RU,1722412663
328,sosnovo-ozerskoye,52.5249,111.5418,27.970000000000027,29,43,2.68,RU,1722412664
329,kone,-21.0595,164.8658,19.410000000000025,77,100,2.46,NC,1722412665
330,tonekabon,36.8163,50.8738,28.970000000000027,88,100,2.32,IR,1722412666
331,megion,61.0296,76.1136,22.010000000000048,49,66,2.74,RU,1722412668
332,villa gesell,-37.2639,-56.973,7.25,80,99,5.52,AR,1722412669
333,sestri levante,44.2732,9.3968,31.140000000000043,72,79,0.45,IT,1722412670
334,skikda,36.8762,6.9092,32.77000000000004,33,0,2.62,DZ,1722412671
335,kodinsk,58.6881,99.1844,18.680000000000007,83,100,3.62,RU,1722412673
336,fortuna,40.5982,-124.1573,15.520000000000039,95,100,1.54,US,1722412674
337,kattivakkam,13.2167,80.3167,35.64000000000004,59,100,7.75,IN,1722412675
338,amursk,50.2261,136.8994,25.360000000000014,71,4,4.08,RU,1722412500
339,banda aceh,5.5577,95.3222,30.29000000000002,63,100,5.57,ID,1722412678
340,ust-nera,64.5667,143.2,7.0,84,100,2.93,RU,1722412679
341,phalodi,27.1333,72.3667,37.81,45,92,5.06,IN,1722412680
342,tuba city,36.135,-111.2399,26.110000000000014,20,0,2.4,US,1722412681
343,zhaqsy,51.9083,67.3133,30.810000000000002,29,52,5.82,KZ,1722412683
344,arraial do cabo,-22.9661,-42.0278,21.110000000000014,67,60,7.35,BR,1722412684
345,mount pearl,47.5166,-52.7813,21.920000000000016,95,40,8.23,CA,1722412686
346,tanumah,27.1,44.1333,40.460000000000036,9,28,3.64,SA,1722412688
347,san julian,21.0167,-102.1667,14.189999999999998,95,100,1.55,MX,1722412689
348,yuzhno-kurilsk,44.0306,145.8556,16.0,86,96,5.59,RU,1722412576
349,addiet canna,11.2667,37.4833,19.350000000000023,74,100,0.67,ET,1722412693
350,luanda,-8.8368,13.2343,19.0,88,20,0.0,AO,1722412694
351,whangarei,-35.7317,174.3239,10.0,98,100,1.21,NZ,1722412695
352,red wing,44.5625,-92.5338,22.75,90,0,0.0,US,1722412463
353,fale old settlement,-9.3852,-171.2468,27.32000000000005,74,100,11.73,TK,1722412698
354,howard springs,-12.497,131.047,29.950000000000045,27,46,1.67,AU,1722412699
355,bridgewater,44.3835,-64.5155,18.390000000000043,95,86,1.54,CA,1722412700
356,constantia,44.1833,28.65,27.610000000000014,40,0,4.62,RO,1722412701
357,buala,-8.145,159.5921,26.090000000000032,86,100,3.16,SB,1722412703
358,pandan,14.0453,124.1694,30.010000000000048,68,61,1.18,PH,1722412704
359,murun-kuren,49.6342,100.1625,22.400000000000034,66,69,3.74,MN,1722412705
360,"laikit, laikit ii (dimembe)",1.4792,124.9735,26.470000000000027,89,40,1.03,ID,1722412706
361,ostrach,47.95,9.3833,26.27000000000004,68,5,1.27,DE,1722412707
362,richards bay,-28.783,32.0377,19.200000000000045,55,48,3.05,ZA,1722412709
363,buon ma thuot,12.6667,108.05,29.28000000000003,68,96,1.79,VN,1722412415
364,saint-leu,-21.15,55.2833,25.870000000000005,80,2,1.0,RE,1722412711
365,chandler,33.3062,-111.8412,33.32000000000005,43,0,2.06,US,1722412618
366,douglas,41.3,-96.167,27.660000000000025,81,0,5.14,US,1722412714
367,santiago do cacem,38.0169,-8.6948,17.24000000000001,77,66,0.46,PT,1722412718
368,la passe,45.5549,-0.8967,28.129999999999995,57,37,2.09,FR,1722412719
369,loch garman,52.3342,-6.4575,16.180000000000007,100,21,2.68,IE,1722412720
370,sovetskaya,44.7769,41.1722,27.090000000000032,30,0,6.28,RU,1722412724
371,beruniy,41.6911,60.7525,34.98000000000002,20,0,4.12,UZ,1722412725
372,harwich,51.9419,1.2844,22.57000000000005,38,100,1.79,GB,1722412726
373,acarau,-2.8856,-40.12,23.629999999999995,93,39,5.79,BR,1722412727
374,smolensk,55.0,33.0,18.370000000000005,81,79,4.73,RU,1722412729
375,nemuro,43.3236,145.575,16.27000000000004,92,49,2.63,JP,1722412730
376,christchurch,-43.5333,172.6333,4.110000000000014,80,75,2.06,NZ,1722412732
377,pingzhuang,42.0372,119.2889,29.03000000000003,67,97,4.14,CN,1722412734
378,ghormach,35.7306,63.7826,37.0,13,0,4.49,AF,1722412735
379,nizhneudinsk,54.9076,99.0276,21.650000000000034,86,100,0.69,RU,1722412736
380,wenchang,30.904,118.4887,33.07000000000005,64,81,2.6,CN,1722412737
381,chasse-sur-rhone,45.5834,4.7982,29.450000000000045,68,0,3.09,FR,1722412739
382,maceio,-9.6658,-35.7353,20.689999999999998,100,20,2.06,BR,1722412708
383,mundri,-6.9558,111.71,30.390000000000043,60,98,4.49,ID,1722412741
384,maun,-19.9833,23.4167,23.28000000000003,14,1,3.2,BW,1722412743
385,teshi old town,5.5836,-0.1072,24.310000000000002,94,100,3.6,GH,1722412744
386,mahur,25.1667,93.1167,30.980000000000018,57,56,2.77,IN,1722412745
387,ulsteinvik,62.3432,5.8487,15.170000000000016,77,100,5.36,NO,1722412746
388,salekhard,66.53,66.6019,23.930000000000007,49,100,3.32,RU,1722412747
389,elverum,60.8819,11.5623,15.010000000000048,56,8,4.5,NO,1722412749
390,oodweyne,9.4092,45.064,27.700000000000045,45,72,11.29,SO,1722412750
391,nova sintra,14.8667,-24.7167,24.950000000000045,80,100,3.8,CV,1722412751
392,rio grande,-32.035,-52.0986,10.53000000000003,86,100,6.23,BR,1722412570
393,cambria,35.5641,-121.0808,19.58000000000004,89,38,0.39,US,1722412754
394,bardai,11.65,7.2333,23.210000000000036,87,84,7.47,NG,1722412755
395,kuloy,61.0305,42.4925,18.660000000000025,71,100,1.96,RU,1722412757
396,zemio,5.0314,25.1361,25.879999999999995,69,100,2.02,CF,1722412759
397,kiunga,-6.1219,141.2906,24.870000000000005,97,87,1.54,PG,1722412760
398,tara,56.8944,74.371,22.670000000000016,67,9,3.16,RU,1722412761
399,saurimo,-9.6608,20.3916,29.129999999999995,14,39,1.12,AO,1722412762
400,mancio lima,-7.6142,-72.8958,21.49000000000001,66,0,0.54,BR,1722412765
401,mahibadhoo,3.7833,72.9667,28.879999999999995,77,99,4.71,MV,1722412766
402,villa regina,-39.1,-67.0667,9.010000000000048,46,100,3.89,AR,1722412767
403,chinde,26.8212,87.7095,31.33000000000004,71,57,1.88,NP,1722412769
404,zdvinsk,54.7021,78.661,26.710000000000036,44,100,2.89,RU,1722412770
405,papao,-17.75,-149.55,21.82000000000005,58,31,8.39,PF,1722412771
406,keflavik,64.0049,-22.5624,12.240000000000009,87,100,13.38,IS,1722412773
407,greymouth,-42.4667,171.2,4.689999999999998,80,100,5.01,NZ,1722412774
408,bozova,37.3625,38.5267,34.51000000000005,23,0,3.66,TR,1722412775
409,carolina beach,34.0352,-77.8936,27.79000000000002,89,5,3.64,US,1722412776
410,gamba,-2.65,10.0,23.180000000000007,79,100,3.33,GA,1722412777
411,la sarre,48.8002,-79.1996,17.02000000000004,99,100,2.06,CA,1722412779
412,kirakira,-10.4544,161.9205,25.870000000000005,84,100,3.72,SB,1722412780
413,aykhal,66.0,111.5,14.810000000000002,44,76,4.95,RU,1722412781
414,yokadouma,3.5167,15.05,25.07000000000005,70,100,2.5,CM,1722412782
415,san patricio,28.017,-97.5169,29.360000000000014,84,13,6.17,US,1722412785
416,iquique,-20.2208,-70.1431,15.020000000000039,80,1,1.36,CL,1722412786
417,puerto carreno,6.189,-67.4859,22.970000000000027,96,84,1.02,CO,1722412741
418,dondo,-19.6094,34.7431,23.730000000000018,56,0,2.47,MZ,1722412789
419,kalevala,65.2,31.1667,11.54000000000002,95,100,2.41,RU,1722412790
420,oltinko'l,40.8011,72.1634,41.77000000000004,10,5,3.03,UZ,1722412791
421,poxoreo,-15.8372,-54.3892,18.450000000000045,45,2,0.7,BR,1722412528
422,conde,-7.2597,-34.9075,22.700000000000045,94,75,4.12,BR,1722412794
423,vila franca do campo,37.7167,-25.4333,21.230000000000018,88,30,2.77,PT,1722412795
424,al hoceima,35.2433,-3.9309,25.57000000000005,78,40,1.03,MA,1722412796
425,tindouf,27.6711,-8.1474,34.25,15,4,2.06,DZ,1722412797
426,ghat,24.9647,10.1728,31.74000000000001,15,7,4.72,LY,1722412799
427,kristiansund,63.1115,7.732,15.03000000000003,86,75,7.2,NO,1722412800
428,antofagasta,-23.65,-70.4,14.600000000000023,88,15,1.04,CL,1722412788
429,dolinsk,47.35,142.8,17.450000000000045,80,47,1.74,RU,1722412803
430,hernando,28.5419,-82.4582,25.02000000000004,92,100,0.45,US,1722412804
431,nizhnesortymskiy,62.4397,71.7603,21.350000000000023,49,78,3.56,RU,1722412805
432,usinsk,65.9939,57.5281,23.58000000000004,51,40,1.79,RU,1722412806
433,pitimbu,-7.4706,-34.8086,23.33000000000004,86,57,6.12,BR,1722412808
434,cidade velha,14.9167,-23.6167,25.260000000000048,73,75,4.12,CV,1722412809
435,rikaze,29.25,88.8833,23.810000000000002,16,3,1.57,CN,1722412810
436,murwara,23.85,80.4,28.430000000000007,82,99,3.65,IN,1722412812
437,saint augustine beach,29.8505,-81.2654,25.600000000000023,88,0,0.0,US,1722412813
438,tamanrasset,22.785,5.5228,28.950000000000045,24,0,9.26,DZ,1722412814
439,dordrecht,51.81,4.6736,22.79000000000002,71,100,1.79,NL,1722412816
440,jalingo,8.8833,11.3667,25.27000000000004,83,94,5.15,NG,1722412817
441,akjoujt,19.6969,-14.4164,32.28000000000003,20,0,3.43,MR,1722412818
442,yarmouth,41.7057,-70.2286,23.970000000000027,92,100,4.12,US,1722412820
443,badhni kalan,30.6833,75.2833,41.93000000000001,32,38,3.52,IN,1722412821
444,saipan,15.1355,145.701,31.390000000000043,74,75,4.63,MP,1722412822
445,daru,-9.0763,143.2092,24.83000000000004,89,72,8.3,PG,1722412824
446,syktyvkar,61.6764,50.8099,22.850000000000023,56,40,2.0,RU,1722412825
447,quellon,-43.1167,-73.6167,8.07000000000005,88,100,9.99,CL,1722412826
448,sao gabriel,-30.3364,-54.32,9.100000000000023,96,19,4.12,BR,1722412828
449,lodja,-3.4833,23.4333,33.81,34,72,0.48,CD,1722412829
450,kokstad,-30.5472,29.4241,10.870000000000005,39,0,1.39,ZA,1722412830
451,tezu,27.9167,96.1667,36.76000000000005,42,10,0.97,IN,1722412831
452,west milford,41.1312,-74.3674,23.980000000000018,93,100,1.51,US,1722412833
453,santa maria,-29.6842,-53.8069,10.680000000000007,94,13,2.35,BR,1722412834
454,zaporizhia,47.8167,35.1833,27.05000000000001,35,0,4.45,UA,1722412835
455,bathsheba,13.2167,-59.5167,25.340000000000032,88,20,0.51,BB,1722412836
456,andergrove,-21.0833,149.1833,18.600000000000023,78,51,8.05,AU,1722412838
457,niteroi,-22.8833,-43.1036,18.79000000000002,82,75,2.06,BR,1722412839
458,meulaboh,4.1363,96.1285,29.80000000000001,61,100,1.42,ID,1722412840
459,awjilah,29.1081,21.2869,31.25,37,0,3.79,LY,1722412841
460,barra de santo antonio,-9.4047,-35.5072,20.600000000000023,80,3,4.49,BR,1722412843
461,dongcun,36.7767,121.1597,29.02000000000004,83,0,5.88,CN,1722412844
462,nouadhibou,20.931,-17.0347,19.99000000000001,94,40,6.69,MR,1722412845
463,nay pyi taw,19.745,96.1297,24.390000000000043,95,100,4.38,MM,1722412805
464,maragogi,-9.0122,-35.2225,22.55000000000001,88,31,3.3,BR,1722412848
465,big rapids,43.6981,-85.4837,19.390000000000043,95,40,2.06,US,1722412613
466,chirilagua,13.2203,-88.1386,23.24000000000001,86,85,1.15,SV,1722412850
467,zholymbet,51.7433,71.7122,30.600000000000023,36,55,6.45,KZ,1722412851
468,zheleznogorsk-ilimskiy,56.5768,104.1217,26.200000000000045,36,84,3.37,RU,1722412853
469,tazovsky,67.4667,78.7,18.140000000000043,85,100,4.92,RU,1722412854
470,dauphin,51.1494,-100.0502,21.08000000000004,78,0,5.14,CA,1722412855
471,palikir - national government center,6.9248,158.1611,28.410000000000025,79,40,1.54,FM,1722412702
472,lionel town,17.8101,-77.2406,28.939999999999998,78,98,3.43,JM,1722412858
473,cockburn town,21.4612,-71.1419,28.510000000000048,79,0,9.29,TC,1722412575
474,tutoia,-2.7619,-42.2744,24.090000000000032,90,18,4.39,BR,1722412860
475,okha,53.5739,142.9478,14.170000000000016,83,61,4.91,RU,1722412861
476,klyuchi,52.2667,79.1667,32.370000000000005,26,24,5.54,RU,1722412863
477,buchanan,5.8808,-10.0467,24.760000000000048,86,96,4.31,LR,1722412864
478,scarborough,54.2797,-0.4044,18.29000000000002,85,57,0.89,GB,1722412865
479,mareeba,-17.0,145.4333,19.400000000000034,79,32,3.43,AU,1722412806
480,mhamid,29.82,-5.72,35.610000000000014,13,92,1.97,MA,1722412868
481,tosontsengel,48.7567,98.2839,23.180000000000007,41,100,2.68,MN,1722412869
482,thinadhoo,0.5333,72.9333,29.060000000000002,74,33,3.01,MV,1722412870
483,konarka,19.9,86.1167,31.760000000000048,74,100,3.22,IN,1722412871
484,gadzhiyevo,69.2551,33.3362,11.960000000000036,80,5,8.2,RU,1722412874
485,dwarka,22.2394,68.9678,29.200000000000045,82,26,9.5,IN,1722412875
486,mil'kovo,55.6078,37.7956,19.120000000000005,67,100,5.12,RU,1722412876
487,adre,13.4667,22.2,25.28000000000003,72,87,3.46,TD,1722412878
488,general villegas,-35.0328,-63.0125,8.180000000000007,66,100,4.62,AR,1722412675
489,pimentel,-6.8367,-79.9342,17.160000000000025,88,100,2.06,PE,1722412880
490,enoch,37.7733,-113.0244,18.930000000000007,19,0,3.18,US,1722412882
491,kolyvan',55.3053,82.7391,23.79000000000002,42,99,2.76,RU,1722412883
492,puerto aysen,-45.4,-72.7,4.7900000000000205,100,100,0.23,CL,1722412608
493,ouesso,1.6136,16.0517,28.200000000000045,52,68,2.38,CG,1722412885
494,careiro da varzea,-3.2003,-59.8119,27.340000000000032,61,8,1.88,BR,1722412887
495,taseyevo,57.2169,94.8978,28.840000000000032,39,53,3.24,RU,1722412888
496,khairpur tamewah,29.5811,72.2364,42.97000000000003,30,55,4.67,PK,1722412889
497,changanacheri,9.4667,76.55,28.27000000000004,80,100,3.14,IN,1722412890
498,tshabong,-26.05,22.45,15.670000000000016,14,1,6.4,BW,1722412892
499,nelson bay,-32.7167,152.15,13.390000000000043,85,86,1.34,AU,1722412893
500,saham,24.1722,56.8886,34.25,62,99,2.01,OM,1722412894
501,seguela,7.9611,-6.6731,22.28000000000003,95,97,2.21,CI,1722412895
502,vorkuta,67.5,64.0,23.75,55,74,2.56,RU,1722412897
503,zharkent,44.1628,80.0,36.379999999999995,18,71,2.9,KZ,1722412898
504,apac,1.9756,32.5386,25.0,61,100,0.6,UG,1722412899
505,coyhaique,-45.5752,-72.0662,3.25,99,100,1.07,CL,1722412900
506,mahdia,35.5047,11.0622,29.970000000000027,39,0,2.6,TN,1722412902
507,porto novo,6.4965,2.6036,24.930000000000007,82,100,4.03,BJ,1722412903
508,anloga,5.7947,0.8973,24.900000000000034,83,100,5.77,GH,1722412904
509,montes claros,-16.735,-43.8617,16.879999999999995,67,0,1.03,BR,1722412905
510,mount gambier,-37.8333,140.7667,9.410000000000025,76,75,0.56,AU,1722412907
511,djibo,14.1022,-1.6306,27.930000000000007,68,7,7.58,BF,1722412908
512,ocos,14.5094,-92.1933,26.120000000000005,83,91,1.95,GT,1722412909
513,mesyagutovo,55.5303,58.2528,20.140000000000043,86,100,3.62,RU,1722412910
514,kargat,55.1956,80.2811,26.850000000000023,39,88,3.27,RU,1722412912
515,qulsary,46.9531,54.0198,36.200000000000045,11,0,7.89,KZ,1722412913
516,moa,20.6569,-74.9403,26.850000000000023,87,91,5.08,CU,1722412914
517,darlowo,54.421,16.4107,19.670000000000016,72,82,3.49,PL,1722412915
518,baiyin,36.5583,104.2081,31.600000000000023,18,51,4.01,CN,1722412917
519,belmonte,-15.8631,-38.8828,21.260000000000048,85,17,1.91,BR,1722412918
520,hegang,47.4,130.3667,22.060000000000002,93,100,4.26,CN,1722412919
521,aleksandrovsk-sakhalinskiy,50.8975,142.1561,18.460000000000036,65,1,0.61,RU,1722412920
522,alofi,-19.0595,-169.9187,21.939999999999998,64,75,5.14,NU,1722412922
523,baise city,23.8997,106.6133,29.08000000000004,99,91,1.53,CN,1722412923
524,souillac,-20.5167,57.5167,26.860000000000014,57,20,4.12,MU,1722412924
525,challapata,-18.9,-66.7667,4.350000000000023,36,0,1.37,BO,1722412925
526,taguatinga,-12.3857,-46.5711,24.03000000000003,38,68,2.78,BR,1722412880
527,ocean city,39.2776,-74.5746,23.430000000000007,93,100,4.1,US,1722412928
528,tionk essil,12.7856,-16.5217,24.980000000000018,88,100,0.99,SN,1722412929
529,businga,3.3333,20.8833,29.54000000000002,53,74,1.56,CD,1722412930
530,boa vista,2.8197,-60.6733,23.99000000000001,88,40,0.51,BR,1722412914
531,gebeit,21.0667,36.3167,33.85000000000002,32,77,6.9,SD,1722412933
532,gaspe,48.8334,-64.4819,21.120000000000005,83,20,3.6,CA,1722412825
533,amahai,-3.3333,128.9167,25.730000000000018,88,84,5.1,ID,1722412935
534,lima,-12.0432,-77.0282,15.5,85,100,2.57,PE,1722412282
535,okap,19.7578,-72.2042,27.230000000000018,77,99,6.47,HT,1722412939
536,rovereto,45.8896,11.0387,30.220000000000027,74,3,0.45,IT,1722412940
537,liwale,-9.7667,37.9333,26.720000000000027,32,0,3.99,TZ,1722412942
538,lubang,13.8584,120.124,29.25,71,81,3.8,PH,1722412943
539,floro,61.5996,5.0328,13.980000000000018,72,40,4.63,NO,1722412944
540,tsiombe,-25.3,45.4833,23.939999999999998,45,6,2.66,MG,1722412945
541,xining,36.6167,101.7667,27.600000000000023,30,0,2.76,CN,1722412877
542,labasa,-16.4167,179.3833,21.99000000000001,86,30,3.93,FJ,1722412948
543,saint-joseph,-21.3667,55.6167,25.610000000000014,63,0,3.1,RE,1722412949
544,yarovoye,52.9273,78.58,30.710000000000036,30,18,1.92,RU,1722412775
545,guelmim,28.987,-10.0574,19.189999999999998,100,75,2.06,MA,1722412952
546,labrador city,52.9463,-66.9114,18.99000000000001,73,0,6.71,CA,1722412816
547,tomatlan,19.9333,-105.25,23.78000000000003,97,100,0.76,MX,1722412954
548,weihai,37.5017,122.1136,28.670000000000016,78,1,7.45,CN,1722412955
549,nanning,22.8167,108.3167,28.25,95,100,4.07,CN,1722412957
550,ulanhot,46.0833,122.0833,24.510000000000048,80,100,3.13,CN,1722412958
551,bathurst,-33.4166,149.5806,5.150000000000034,70,10,2.1,AU,1722412959
552,magadan,59.5667,150.8,14.03000000000003,64,91,3.64,RU,1722412962
553,nishinoomote,30.7333,131.0,31.310000000000002,79,20,9.26,JP,1722412963
554,guadalajara de buga,3.9009,-76.2978,19.840000000000032,85,50,0.98,CO,1722412964
555,flin flon,54.7682,-101.865,13.629999999999995,94,0,2.16,CA,1722412965
556,kruisfontein,-34.0033,24.7314,12.710000000000036,58,0,5.79,ZA,1722412967
557,betio village,1.358,172.9211,29.02000000000004,73,5,3.18,KI,1722412968
558,dalhart,36.0595,-102.5133,27.010000000000048,50,0,6.69,US,1722412969
559,vicuna,-30.0319,-70.7081,7.850000000000023,46,100,1.82,CL,1722412970
560,aibak,36.2647,68.0155,36.56,14,0,3.23,AF,1722412972
561,gillette,44.2911,-105.5022,19.460000000000036,52,99,3.13,US,1722412959
562,fisterra,42.9049,-9.2629,19.450000000000045,94,97,5.61,ES,1722412974
563,kalmunai,7.4167,81.8167,34.700000000000045,47,100,5.45,LK,1722412975
564,egilsstadir,65.2653,-14.3948,7.9500000000000455,93,100,3.09,IS,1722412977
565,aripuana,-9.1667,-60.6333,20.53000000000003,56,19,1.07,BR,1722412978
566,pathein,16.7833,94.7333,30.54000000000002,68,100,6.49,MM,1722412979
567,nagqu,31.5,92.0,16.340000000000032,31,61,3.74,CN,1722412980
568,khilok,51.3674,110.4676,24.760000000000048,44,100,2.61,RU,1722412982
569,coahuayana de hidalgo,18.7,-103.6583,24.29000000000002,94,100,1.08,MX,1722412983
570,dalkola,25.85,87.85,35.110000000000014,55,98,3.22,IN,1722412984
571,elista,46.3078,44.2558,28.29000000000002,36,0,8.0,RU,1722412985
572,lautoka,-17.6167,177.4667,22.920000000000016,78,20,2.06,FJ,1722412987
573,sao joao da barra,-21.6403,-41.0511,20.010000000000048,86,51,4.35,BR,1722412988
574,sumbawa besar,-8.5,117.4333,31.200000000000045,57,19,3.68,ID,1722412989
575,heilbad heiligenstadt,51.3833,10.1333,24.510000000000048,66,68,0.89,DE,1722412990
576,zhigalovo,54.8097,105.1578,28.950000000000045,35,95,2.54,RU,1722412991
577,kokuy,52.2037,117.5529,25.970000000000027,45,75,5.45,RU,1722412993
578,port douglas,-16.4833,145.4667,20.730000000000018,78,17,6.52,AU,1722412994
579,mccook,40.2019,-100.6257,23.25,94,0,2.06,US,1722412995
580,mar del plata,-38.0023,-57.5575,9.010000000000048,76,0,5.14,AR,1722412755
581,kulhudhuffushi,6.6221,73.07,28.57000000000005,79,100,6.85,MV,1722412998
582,hlukhiv,51.6782,33.9162,21.650000000000034,58,28,6.51,UA,1722412999
583,novo aripuana,-5.1206,-60.3797,21.810000000000002,61,0,0.41,BR,1722413000
584,horta,38.5333,-28.6333,22.230000000000018,84,20,4.47,PT,1722413001
585,gobabis,-22.45,18.9667,13.200000000000045,18,0,1.26,NA,1722413003
